user_uuid,Product Name,revenue
7b98cf28-012b-40bd-b1b2-aba5b90639e8,one time payment,15
023c2f50-0c3e-4098-b4cb-fd30053431fa,one time payment,15
dd5ba399-d5bb-4545-9792-9c2b6ed18f44,one time payment,15
9e00bcb4-240f-486d-8cde-4e47623d736e,one time payment,15
d684b093-24d2-49c5-ac6f-9a8a515dcac1,one time payment,15
02a1fd94-a8f6-4ae3-bd4e-158bbb02b36d,one time payment,15
6ac3633c-63f1-48d0-8723-e16b1b496d45,one time payment,15
846adc19-2daa-42e0-913e-49102d471823,one time payment,15
71f854ef-f938-4a60-a28f-5558e038b1a0,one time payment,15
e3225e3f-76d1-4b3d-8b40-bdbff91b6847,one time payment,15
cef61eaa-5432-4886-b437-58ed82c63c28,one time payment,15
672e1e08-44aa-4077-8b4e-8c680e919395,one time payment,15
aba3542f-4649-40f8-863f-485ba1e0d568,one time payment,15
ebbd3eab-d4a2-40d1-b0de-4e389a5d9db7,one time payment,15
902b8199-ea02-4acf-b189-ffce4bb6c64d,one time payment,15
418895ee-e5d6-4908-8eef-217f1336081e,one time payment,15
33f3b0c2-2516-4515-84b3-a4150f21702a,one time payment,15
4b564db8-27b6-4c3f-9ab1-efe14fc4db5a,one time payment,15
06747f0e-294a-4145-8bd0-5453b15846a7,one time payment,15
d2eb9584-b486-4ff7-90ae-5eb3c5c39e23,one time payment,15
a388551d-0b72-47da-9a17-02d0b97d4e2e,one time payment,15
fa283637-ca01-4960-8b9f-de8229dd19e5,one time payment,15
60b54b22-62f1-4705-87ce-0d90d2afe703,one time payment,15
0f6903f1-3288-4587-9536-0e4c7396c64d,one time payment,15
f929c660-ec25-4178-8510-43f30948541b,one time payment,15
62c7d260-c55d-49a0-b50d-6d3bb038eb8d,one time payment,15
024f9ae9-2e1d-4a2c-a7a1-35635a8be1f7,one time payment,15
6e92e4fe-88a8-4563-a9a7-9d352449f640,one time payment,15
7edc69aa-6ef5-43ef-9552-e321b4562174,one time payment,15
ed837011-4635-48ae-91bd-6ad583fedc67,one time payment,15
42037e00-f8a4-45e9-b39b-d6a1f27a66e5,one time payment,15
7a9f1fb0-1a1b-4827-820f-1a8c1d015480,one time payment,15
c3bb94e9-8146-4bba-9fd1-3bddd44191df,one time payment,15
7513108a-2429-4935-9ad0-1cac7eb12d49,one time payment,15
aed33f42-77d0-4c9f-89b9-19f7b77fe82f,one time payment,15
3c17171d-0675-4de6-8525-6de97055fb32,one time payment,15
9e6d2d70-97f3-42d2-997e-a471cd1d9aeb,one time payment,15
8d97038c-7073-4058-a4b7-6302cc092d89,one time payment,15
3823a2cd-4406-407b-b5c1-7906b779da1b,one time payment,15
25e5f342-7e68-4336-9ad4-95ad09452634,one time payment,15
1a13d760-fe60-480d-89c3-687b673c3681,one time payment,15
9422bd09-e6b0-46ba-90db-eac43808edfc,one time payment,15
eca2e283-7bd9-4b8b-9e6f-772242cb9a0f,one time payment,15
526d7120-be13-4833-a719-f1bfa6c048c8,one time payment,15
e7ba4687-2ad3-4fb2-a983-9a4dfacd731b,one time payment,15
2b17dff0-000d-45a3-a47e-6010820b75fc,one time payment,15
002b4eaf-b751-4a3a-9cb8-863eb4e3c6e5,one time payment,15
a3420912-be68-4502-8832-707562af6755,one time payment,15
a2216f13-409d-4056-bd48-5d5bbb9414ce,one time payment,15
9a2813b2-9d4e-492b-b214-12d149547594,one time payment,15
73210465-1889-4159-9c8f-e91eddb457a6,one time payment,15
81daa342-1d6e-4ee1-b079-307882b98ec6,one time payment,15
05c8e03c-d21d-42ba-9751-d393122b4317,one time payment,15
61eca5e3-f7db-4f56-84f3-a656ee5e89bf,one time payment,15
d2b9a99c-0f32-4d11-9a6b-8dfdbefb2337,one time payment,15
13b89bb7-c0c2-4db8-b6a0-c1b997720ab3,one time payment,15
83501af8-c0a2-4431-b7ee-18b72fe58cc1,one time payment,15
856be045-ce6b-4914-96cf-07ee52924ce4,one time payment,15
e1352448-86dd-457c-9652-5203d27bc44a,one time payment,15
bf9e15de-79fb-4f55-98fd-8c9e0f9e49ef,one time payment,15
6abc5407-b8dc-4924-b175-b50282ff6a01,one time payment,15
43e6ddc5-4203-4431-af2b-256af73d597b,one time payment,15
c3802d8e-181e-4338-bb04-8ea45b8b62dc,one time payment,15
14fdf4ff-94cc-464c-9943-a1c92c8c714c,one time payment,15
2cc400a6-5ea9-4f49-8745-120ea196dcf8,one time payment,15
5860168c-5a82-4a72-a9f7-85452d041bc0,one time payment,15
e2e45385-4372-4898-9418-b58a55f8c4d5,one time payment,15
dd89e5c4-a6d6-41a1-89aa-09e762090af2,one time payment,15
910387b9-9872-417d-851b-7eca5ee6e129,one time payment,15
09ec01b6-88c1-4044-b2d7-db4f15482b63,one time payment,15
b8e5c011-aaee-453f-87b9-1d7e6d505ee7,one time payment,15
859c1c88-7559-46f6-9fe4-dbb5d177ccaa,one time payment,15
d5e8f976-c687-424b-b56f-d9bbfb1ca241,one time payment,15
ce54a997-5ff9-46cb-8c4c-53e5c4ef062c,one time payment,15
38a00c86-bc4e-4579-a43f-0d86094f98ae,one time payment,15
2e90ede0-91ed-4a7a-ab96-94cd8c3de887,one time payment,15
234796a1-027d-4459-b4ff-bbbc826d4b9c,one time payment,15
18ba1354-1db7-472f-9df2-367dbf800436,one time payment,15
75ebb183-86c0-4feb-a6fa-3c9c780a1cf2,one time payment,15
904d2205-1eae-40ad-86ec-1b1dfa4ebbc6,one time payment,15
747eba2a-f075-4c81-81fd-e7add3f57f02,one time payment,15
eb71ca78-43dc-416d-bbf2-c2741ec74f05,one time payment,15
f3b9f168-5871-47ba-a493-26cbfad24a90,one time payment,15
347ef235-3e84-4411-9844-56aee04f0ab2,one time payment,15
f06bb045-8424-49af-b190-640155f9e177,one time payment,15
54dd9a89-e3b2-4157-9575-2682d5cc4695,one time payment,15
